symbol,side,opt_type,expiry,strike,entry_ts,exit_ts,spot_entry,spot_exit,premium_entry,premium_exit,qty,exit_reason,gross_pnl,cost,net_pnl,bars_held
ADANIENT,long,CE,2026-06-30,2720.0,2026-05-22 14:15:00,2026-05-22 14:40:00,2727.0,2713.365,140.5,136.8,309,SL,-1143.2999999999965,110.4415709638,-1253.7415709637964,6
ADANIENT,long,CE,2026-06-30,2800.0,2026-05-25 10:55:00,2026-05-25 13:05:00,2791.2,2819.1119999999996,133.55,156.25,309,TGT,7014.2999999999965,115.73456328880002,6898.5654367111965,27
ADANIENT,long,CE,2026-06-30,2860.0,2026-05-25 13:15:00,2026-05-25 15:15:00,2849.5,2850.9,134.0,130.5,309,TIME,-1081.5,107.525063587,-1189.025063587,25
ADANIENT,long,CE,2026-06-30,2920.0,2026-05-26 11:50:00,2026-05-26 14:20:00,2926.2,2955.462,141.15,162.2,309,TGT,6504.449999999994,118.68974217009999,6385.760257829895,31
ADANIENT,long,CE,2026-06-30,2960.0,2026-05-26 14:30:00,2026-05-26 14:40:00,2969.0,2954.155,143.8,134.0,309,SL,-3028.2000000000035,109.99545746680002,-3138.1954574668034,3
ADANIENT,long,CE,2026-06-30,3020.0,2026-05-27 10:40:00,2026-05-27 10:45:00,3021.0,3005.895,142.05,135.3,309,SL,-2085.75,110.17265651410001,-2195.9226565141,2
ADANIENT,long,CE,2026-06-30,2920.0,2026-06-02 09:55:00,2026-06-02 09:55:00,2918.8,2904.206,123.15,116.5,309,SL,-2054.8500000000017,101.5376725879,-2156.3876725879018,1
ADANIENT,short,PE,2026-06-30,2880.0,2026-06-02 11:35:00,2026-06-02 12:45:00,2873.5,2887.8675,95.7,81.0,309,SL,-4542.300000000001,86.36394476020001,-4628.663944760201,15
ADANIENT,long,CE,2026-06-30,2920.0,2026-06-02 13:10:00,2026-06-02 14:30:00,2926.5,2955.765,127.0,139.0,309,TGT,3708.0,109.293872596,3598.706127404,17
ADANIENT,long,CE,2026-06-30,3000.0,2026-06-09 11:50:00,2026-06-09 12:50:00,2990.0,2975.05,102.65,88.2,309,SL,-4465.050000000001,89.63135899510002,-4554.681358995101,13
ADANIENT,short,PE,2026-07-28,3000.0,2026-06-23 11:50:00,2026-06-23 11:55:00,3007.1,2977.029,109.0,121.0,309,TGT,3708.0,101.03948638000001,3606.96051362,2
ADANIENT,short,PE,2026-07-28,3080.0,2026-06-25 11:25:00,2026-06-25 12:50:00,3087.7,3056.823,113.3,134.55,309,TGT,6566.250000000005,105.9826155871,6460.267384412905,18
ADANIPORTS,long,CE,2026-06-30,1600.0,2026-04-30 13:50:00,2026-04-30 13:50:00,1638.4,1630.208,102.0,109.3,475,SL,3467.4999999999986,122.707678745,3344.7923212549986,1
