symbol,side,opt_type,expiry,strike,entry_ts,exit_ts,spot_entry,spot_exit,premium_entry,premium_exit,qty,exit_reason,gross_pnl,cost,net_pnl,bars_held
ADANIENT,long,CE,2026-06-30,2500.0,2026-05-04 14:15:00,2026-05-04 15:15:00,2494.5,2485.3,160.0,143.15,309,TIME,-5206.649999999998,115.15983221890001,-5321.809832218898,13
ADANIENT,short,PE,2026-06-30,2440.0,2026-05-12 13:10:00,2026-05-12 15:15:00,2428.8,2407.6,110.95,121.0,309,OI_FLIP,3105.449999999999,101.30734034170001,3004.1426596582987,26
ADANIENT,long,CE,2026-06-30,2500.0,2026-05-13 13:35:00,2026-05-13 15:15:00,2519.3,2503.0,163.65,150.15,309,TIME,-4171.5,117.90971193280001,-4289.4097119328,21
ADANIENT,long,CE,2026-06-30,2680.0,2026-05-14 11:50:00,2026-05-14 12:25:00,2688.3,2679.9,145.0,145.0,309,OI_FLIP,0.0,113.69366673999998,-113.69366673999998,8
ADANIENT,long,CE,2026-06-30,2700.0,2026-05-14 14:35:00,2026-05-14 15:15:00,2701.4,2712.9,171.0,176.0,309,TIME,1545.0,127.22274908200002,1417.777250918,9
ADANIENT,short,PE,2026-06-30,2680.0,2026-05-18 10:45:00,2026-05-18 15:15:00,2671.4,2687.8,137.45,144.7,309,TIME,2240.25,112.56022634290001,2127.6897736571,55
ADANIENT,long,CE,2026-06-30,2720.0,2026-05-20 14:10:00,2026-05-20 15:15:00,2710.9,2705.7,139.0,145.0,309,TIME,1854.0,112.86950070399999,1741.130499296,14
ADANIENT,long,CE,2026-06-30,2720.0,2026-05-22 14:15:00,2026-05-22 15:15:00,2727.0,2718.1,140.5,136.0,309,TIME,-1390.5,110.18459815899999,-1500.684598159,13
ADANIENT,long,CE,2026-06-30,2800.0,2026-05-25 11:00:00,2026-05-25 15:15:00,2802.4,2850.9,141.95,162.0,309,TIME,6195.4500000000035,118.73538777369998,6076.714612226304,52
ADANIENT,long,CE,2026-06-30,2920.0,2026-05-26 11:50:00,2026-05-26 15:15:00,2926.2,2971.6,141.15,165.6,309,TIME,7555.0499999999965,119.78187659049999,7435.268123409496,42
ADANIPORTS,short,PE,2026-06-30,1600.0,2026-04-30 14:05:00,2026-04-30 15:15:00,1616.6,1668.1,70.0,55.0,475,TIME,-7125.0,89.13858125000002,-7214.13858125,15
ADANIPORTS,long,CE,2026-06-30,1720.0,2026-05-04 11:10:00,2026-05-04 15:15:00,1734.6,1741.5,90.25,97.9,475,TIME,3633.7500000000027,114.5975467475,3519.1524532525027,50
ADANIPORTS,short,PE,2026-06-30,1700.0,2026-05-12 14:00:00,2026-05-12 15:15:00,1691.6,1689.3,71.0,73.0,475,TIME,950.0,98.2377506,851.7622494,16
ADANIPORTS,long,CE,2026-06-30,1800.0,2026-05-25 10:55:00,2026-05-25 15:15:00,1804.2,1803.0,66.95,64.8,475,TIME,-1021.2500000000027,93.33359338749999,-1114.5835933875028,53
ASIANPAINT,long,CE,2026-06-30,2660.0,2026-05-22 11:05:00,2026-05-22 11:15:00,2654.8,2653.8,94.4,93.2,250,OI_FLIP,-300.0000000000007,81.91214459999999,-381.91214460000066,3
ASIANPAINT,short,PE,2026-06-30,2680.0,2026-05-29 14:10:00,2026-05-29 14:15:00,2674.7,2717.1,101.3,77.8,250,OI_FLIP,-5875.0,78.67675985000001,-5953.67675985,2
ASIANPAINT,short,PE,2026-07-28,2680.0,2026-06-24 10:00:00,2026-06-24 11:10:00,2657.6,2663.8,69.9,76.6,250,OI_FLIP,1674.9999999999973,74.87530774999999,1600.1246922499972,15
AXISBANK,long,CE,2026-06-30,1300.0,2026-05-06 14:25:00,2026-05-06 15:15:00,1290.0,1299.0,51.0,53.0,625,TIME,1250.0,95.80408499999999,1154.195915,11
AXISBANK,short,PE,2026-06-30,1250.0,2026-05-14 10:50:00,2026-05-14 15:15:00,1239.0,1254.8,43.0,35.25,625,TIME,-4843.75,82.04908468750001,-4925.7990846875,54
AXISBANK,short,PE,2026-06-30,1240.0,2026-05-19 13:55:00,2026-05-19 15:15:00,1237.5,1236.4,34.95,37.4,625,TIME,1531.2499999999973,81.2093968125,1450.0406031874973,17
AXISBANK,long,CE,2026-06-30,1240.0,2026-05-20 10:35:00,2026-05-20 15:15:00,1239.8,1248.9,46.1,53.4,625,TIME,4562.499999999998,94.70258312499998,4467.797416874998,57
AXISBANK,long,CE,2026-06-30,1280.0,2026-05-22 10:15:00,2026-05-22 15:15:00,1275.8,1286.0,40.5,46.4,625,TIME,3687.499999999999,88.598752875,3598.901247124999,61
BAJAJ-AUTO,short,PE,2026-06-30,8600.0,2026-04-28 11:30:00,2026-04-28 15:15:00,9588.5,9497.0,73.0,73.0,75,TIME,0.0,55.32527230000001,-55.32527230000001,46
BAJAJ-AUTO,long,CE,2026-06-30,8600.0,2026-04-30 10:45:00,2026-04-30 12:15:00,9815.0,9754.0,1221.15,1221.15,75,OI_FLIP,0.0,183.12022286500004,-183.12022286500004,19
BAJAJ-AUTO,long,CE,2026-06-30,10500.0,2026-05-18 11:25:00,2026-05-18 15:15:00,10257.5,10199.0,198.0,182.5,75,TIME,-1162.5,68.029951525,-1230.529951525,47
BAJAJ-AUTO,short,PE,2026-06-30,10000.0,2026-06-12 09:55:00,2026-06-12 15:15:00,10002.0,10065.0,210.05,175.7,75,TIME,-2576.250000000002,67.90153678749999,-2644.1515367875018,65
BAJAJFINSV,short,PE,2026-06-30,1680.0,2026-04-30 14:30:00,2026-04-30 15:15:00,1728.9,1747.9,44.0,44.0,250,TIME,0.0,63.524748,-63.524748,10
BAJAJFINSV,short,PE,2026-06-30,1700.0,2026-05-14 13:45:00,2026-05-14 15:15:00,1725.0,1740.5,45.0,43.3,250,TIME,-425.0000000000007,63.45396305,-488.45396305000065,19
BAJAJFINSV,long,CE,2026-06-30,1780.0,2026-05-21 10:05:00,2026-05-21 15:15:00,1776.6,1751.9,59.0,50.45,250,TIME,-2137.499999999999,66.867999075,-2204.3679990749993,63
BAJAJFINSV,short,PE,2026-06-30,1800.0,2026-05-26 10:00:00,2026-05-26 15:15:00,1799.3,1798.5,44.1,43.4,250,TIME,-175.0000000000007,63.379931250000006,-238.3799312500007,64
BAJAJFINSV,long,CE,2026-06-30,1800.0,2026-06-01 10:45:00,2026-06-01 15:15:00,1790.2,1759.0,43.2,28.85,250,TIME,-3587.5000000000005,59.49860617499999,-3646.9986061750005,55
BAJFINANCE,short,PE,2026-06-30,800.0,2026-04-23 10:55:00,2026-04-23 15:15:00,910.35,916.9,9.95,10.25,750,TIME,225.00000000000054,58.5087526,166.49124740000053,53
BAJFINANCE,short,PE,2026-06-30,800.0,2026-04-27 10:35:00,2026-04-27 15:15:00,910.4,921.1,9.0,8.55,750,TIME,-337.4999999999995,56.866616275,-394.3666162749995,57
BAJFINANCE,long,CE,2026-06-30,910.0,2026-05-18 11:40:00,2026-05-18 15:15:00,905.75,920.25,30.95,42.05,750,TIME,8324.999999999998,90.30304899999999,8234.696950999998,44
BAJFINANCE,long,CE,2026-06-30,910.0,2026-06-05 10:10:00,2026-06-05 13:05:00,912.3,890.35,30.65,18.389999999999997,750,SL,-9195.000000000002,71.75649802,-9266.756498020002,36
BHARTIARTL,short,PE,2026-06-30,1760.0,2026-05-12 10:40:00,2026-05-12 15:15:00,1767.1,1757.2,47.0,54.15,475,TIME,3396.2499999999995,83.86233544749999,3312.3876645524997,56
BHARTIARTL,long,CE,2026-07-28,1920.0,2026-06-19 14:20:00,2026-06-19 15:15:00,1911.3,1912.3,39.0,36.75,475,TIME,-1068.75,73.58135773749999,-1142.3313577375,12
BHARTIARTL,long,CE,2026-07-28,1900.0,2026-06-24 11:15:00,2026-06-24 11:25:00,1892.3,1885.9,38.65,35.95,475,OI_FLIP,-1282.499999999998,73.11243104,-1355.612431039998,3
CIPLA,short,PE,2026-06-30,1300.0,2026-05-08 11:35:00,2026-05-08 15:15:00,1350.5,1343.9,29.45,29.9,375,TIME,168.74999999999974,63.7650973375,104.98490266249974,45
CIPLA,short,PE,2026-06-30,1300.0,2026-05-13 11:30:00,2026-05-13 14:05:00,1296.6,1346.9,47.7,35.5,375,OI_FLIP,-4575.000000000001,68.9903983,-4643.990398300001,32
CIPLA,long,CE,2026-06-30,1410.0,2026-05-21 10:20:00,2026-05-21 15:15:00,1408.6,1400.1,44.65,38.25,375,TIME,-2399.9999999999995,69.553981975,-2469.5539819749997,60
CIPLA,long,CE,2026-07-28,1450.0,2026-06-25 13:10:00,2026-06-25 13:25:00,1445.3,1446.8,41.3,41.5,425,OI_FLIP,85.00000000000121,73.33746396,11.662536040001214,4
COALINDIA,long,CE,2026-06-30,480.0,2026-04-29 10:40:00,2026-04-29 15:15:00,478.4,479.65,18.9,22.5,1350,TIME,4860.000000000002,90.11813026,4769.881869740002,56
COALINDIA,short,PE,2026-06-30,450.0,2026-05-04 10:05:00,2026-05-04 15:15:00,482.2,480.05,6.85,7.9,1350,TIME,1417.500000000001,62.397458275,1355.102541725001,63
COALINDIA,short,PE,2026-06-30,470.0,2026-05-07 11:45:00,2026-05-07 15:15:00,467.7,466.75,19.5,19.9,1350,TIME,539.9999999999981,86.82943845999999,453.17056153999806,43
COALINDIA,short,PE,2026-06-30,460.0,2026-05-14 14:35:00,2026-05-14 15:15:00,461.1,454.25,16.5,22.05,1350,TIME,7492.500000000001,88.04632319499999,7404.453676805001,9
COALINDIA,short,PE,2026-06-30,460.0,2026-05-18 13:35:00,2026-05-18 15:15:00,460.75,462.25,18.75,18.45,1350,TIME,-405.00000000000097,84.34445998000001,-489.344459980001,21
COALINDIA,long,CE,2026-06-30,475.0,2026-05-26 10:55:00,2026-05-26 14:25:00,472.75,459.9,15.2,9.12,1350,SL,-8208.0,69.120580288,-8277.120580288,43
COALINDIA,short,PE,2026-06-30,460.0,2026-05-26 14:35:00,2026-05-26 15:15:00,458.45,457.75,16.9,16.75,1350,TIME,-202.49999999999807,80.848505785,-283.34850578499805,9
COALINDIA,long,CE,2026-06-30,455.0,2026-05-27 14:35:00,2026-05-27 15:15:00,455.4,462.85,12.9,15.0,1350,TIME,2834.9999999999995,75.99212311000001,2759.0078768899994,9
COALINDIA,long,CE,2026-06-30,475.0,2026-06-01 11:35:00,2026-06-01 13:35:00,475.65,470.55,15.75,12.35,1350,OI_FLIP,-4590.000000000001,73.98353479000001,-4663.983534790001,25
COALINDIA,long,CE,2026-06-30,470.0,2026-06-02 11:50:00,2026-06-02 11:55:00,471.15,468.95,15.15,14.2,1350,OI_FLIP,-1282.5000000000014,76.219698415,-1358.7196984150014,2
COALINDIA,long,CE,2026-06-30,475.0,2026-06-04 10:55:00,2026-06-04 15:15:00,477.5,482.2,15.3,17.9,1350,TIME,3509.9999999999973,81.50218888,3428.497811119997,53
COALINDIA,long,CE,2026-06-30,445.0,2026-06-12 14:05:00,2026-06-12 15:15:00,444.3,443.75,8.8,8.55,1350,TIME,-337.5,64.479885115,-401.979885115,15
DIVISLAB,short,PE,2026-06-30,6900.0,2026-05-20 13:30:00,2026-05-20 15:15:00,6851.5,6892.0,269.0,255.0,100,TIME,-1400.0,85.66608160000001,-1485.6660816,22
DIVISLAB,short,PE,2026-06-30,6800.0,2026-05-22 10:20:00,2026-05-22 15:05:00,6797.5,6908.5,193.7,168.0,100,OI_FLIP,-2569.999999999999,73.27479478,-2643.274794779999,58
DIVISLAB,long,CE,2026-06-30,6800.0,2026-05-27 11:30:00,2026-05-27 15:15:00,6819.0,6791.0,220.0,198.55,100,TIME,-2144.999999999999,77.61969556999999,-2222.6196955699993,46
DIVISLAB,long,CE,2026-06-30,6550.0,2026-06-02 14:25:00,2026-06-02 15:15:00,6533.0,6538.0,172.1,182.1,100,TIME,1000.0,73.78034428000001,926.21965572,11
DIVISLAB,short,PE,2026-06-30,6650.0,2026-06-12 10:05:00,2026-06-12 15:15:00,6639.5,6637.5,107.85,95.85,100,TIME,-1200.0,61.958232579999994,-1261.95823258,63
DLF,short,PE,2026-06-30,590.0,2026-05-21 10:40:00,2026-05-21 15:15:00,585.4,587.7,24.95,24.4,825,TIME,-453.75000000000057,77.2759961425,-531.0259961425006,56
DLF,long,CE,2026-06-30,615.0,2026-06-15 11:55:00,2026-06-15 15:15:00,612.8,615.5,17.15,16.95,825,TIME,-164.9999999999994,68.02618400499999,-233.02618400499938,41
DLF,long,CE,2026-06-30,620.0,2026-06-16 10:00:00,2026-06-16 15:15:00,622.5,630.0,18.3,20.55,825,TIME,1856.25,71.5353516175,1784.7146483825,64
DRREDDY,short,PE,2026-06-30,1300.0,2026-04-29 14:15:00,2026-04-29 15:15:00,1327.0,1328.6,41.0,41.0,625,TIME,0.0,85.2292425,-85.2292425,13
DRREDDY,short,PE,2026-06-30,1200.0,2026-05-05 10:05:00,2026-05-05 15:15:00,1280.2,1270.7,24.8,24.05,625,TIME,-468.75,69.71577243750001,-538.4657724375,63
DRREDDY,short,PE,2026-06-30,1270.0,2026-05-12 14:30:00,2026-05-12 15:15:00,1272.7,1271.7,59.8,59.8,625,TIME,0.0,102.66704149999998,-102.66704149999998,10
DRREDDY,long,CE,2026-06-30,1330.0,2026-05-25 14:30:00,2026-05-25 15:15:00,1326.2,1331.7,40.75,43.7,625,TIME,1843.7500000000018,86.91399768749999,1756.836002312502,10
DRREDDY,short,PE,2026-07-28,1330.0,2026-06-24 10:20:00,2026-06-24 10:40:00,1328.7,1335.4,51.5,47.75,625,OI_FLIP,-2343.75,92.5320309375,-2436.2820309375,5
EICHERMOT,long,CE,2026-06-30,6900.0,2026-05-20 14:10:00,2026-05-20 15:15:00,6902.0,6857.5,322.0,297.45,100,TIME,-2455.000000000001,92.43493363,-2547.434933630001,14
EICHERMOT,long,CE,2026-06-30,7400.0,2026-05-25 14:35:00,2026-05-25 15:15:00,7395.0,7414.0,285.0,290.0,100,TIME,500.0,90.01570500000001,409.984295,9
EICHERMOT,long,CE,2026-06-30,7600.0,2026-06-15 13:25:00,2026-06-15 15:15:00,7621.0,7624.0,165.85,163.5,100,TIME,-234.99999999999943,71.56897729,-306.56897728999945,23
GRASIM,long,CE,2026-06-30,3000.0,2026-05-11 11:45:00,2026-05-11 15:15:00,2973.8,2985.5,74.25,110.0,250,TIME,8937.5,84.03884737500002,8853.461152625,43
GRASIM,short,PE,2026-06-30,2900.0,2026-05-20 13:55:00,2026-05-20 15:15:00,2897.1,2975.0,90.9,56.15,250,TIME,-8687.500000000002,71.894493675,-8759.394493675001,17
GRASIM,long,CE,2026-06-30,3100.0,2026-05-21 10:20:00,2026-05-21 15:15:00,3099.0,3152.8,113.0,142.0,250,TIME,7250.0,96.6615425,7153.3384575,60
HCLTECH,short,PE,2026-06-30,1300.0,2026-04-23 11:55:00,2026-04-23 15:15:00,1273.5,1275.9,100.1,109.0,350,TIME,3115.000000000002,102.43247079,3012.567529210002,41
HCLTECH,short,PE,2026-06-30,1200.0,2026-04-24 11:55:00,2026-04-24 15:15:00,1213.7,1202.4,61.0,71.95,350,TIME,3832.500000000001,82.86886585500001,3749.631134145001,41
HINDALCO,long,CE,2026-06-30,1110.0,2026-05-21 10:00:00,2026-05-21 15:15:00,1107.4,1098.6,48.55,47.4,700,TIME,-804.999999999999,96.79922611,-901.7992261099989,64
HINDALCO,long,CE,2026-06-30,1100.0,2026-05-22 14:25:00,2026-05-22 15:15:00,1103.6,1111.3,54.0,58.0,700,TIME,2800.0,106.20846560000001,2693.7915344,11
HINDALCO,long,CE,2026-06-30,980.0,2026-06-16 13:50:00,2026-06-16 14:40:00,977.6,980.8,24.05,26.05,700,OI_FLIP,1400.0,73.63963238,1326.36036762,11
HINDALCO,long,CE,2026-07-28,1000.0,2026-06-17 10:40:00,2026-06-17 15:15:00,1003.2,1007.5,43.0,45.65,700,TIME,1854.999999999999,93.79878237,1761.201217629999,56
HINDALCO,short,PE,2026-07-28,950.0,2026-06-25 14:20:00,2026-06-25 15:05:00,955.2,954.0,30.55,31.2,700,OI_FLIP,454.999999999999,79.40978215000001,375.59021784999896,10
HINDUNILVR,long,CE,2026-06-30,2400.0,2026-04-30 10:35:00,2026-04-30 10:50:00,2351.8,2242.7,67.0,40.199999999999996,300,SL,-8040.000000000001,68.67191344,-8108.671913440001,4
HINDUNILVR,short,PE,2026-06-30,2300.0,2026-05-04 13:25:00,2026-05-04 15:15:00,2313.9,2309.3,67.1,72.0,300,TIME,1470.0000000000018,78.60240382,1391.3975961800018,23
HINDUNILVR,long,CE,2026-06-30,2300.0,2026-05-13 11:45:00,2026-05-13 15:15:00,2294.9,2267.0,64.0,57.0,300,TIME,-2100.0,73.5110842,-2173.5110842,43
HINDUNILVR,short,PE,2026-06-30,2240.0,2026-05-14 13:50:00,2026-05-14 15:15:00,2249.5,2247.9,72.3,62.0,300,TIME,-3089.999999999999,76.17727486,-3166.177274859999,18
HINDUNILVR,long,CE,2026-06-30,2220.0,2026-05-20 11:30:00,2026-05-20 15:15:00,2220.6,2210.6,60.6,60.0,300,TIME,-180.00000000000043,73.99324012,-253.99324012000042,46
HINDUNILVR,long,CE,2026-07-28,2200.0,2026-06-25 09:55:00,2026-06-25 10:00:00,2194.4,2195.9,64.4,64.45,300,OI_FLIP,14.999999999999147,75.88778677000002,-60.88778677000087,2
ICICIBANK,long,CE,2026-06-30,1260.0,2026-05-06 14:25:00,2026-05-06 15:15:00,1267.5,1278.5,49.9,59.15,700,TIME,6475.0,105.76947788999999,6369.23052211,11
INDUSINDBK,long,CE,2026-06-30,900.0,2026-05-06 14:25:00,2026-05-06 15:15:00,939.35,949.1,63.6,63.6,700,TIME,0.0,113.27070736,-113.27070736,11
INDUSINDBK,short,PE,2026-06-30,900.0,2026-05-07 13:20:00,2026-05-07 15:15:00,943.6,945.9,22.0,22.0,700,TIME,0.0,70.0546472,-70.0546472,24
INDUSINDBK,short,PE,2026-06-30,900.0,2026-05-14 10:55:00,2026-05-14 15:15:00,893.05,905.25,41.0,35.0,700,TIME,-4200.0,85.4267088,-4285.4267088,53
INDUSINDBK,short,PE,2026-06-30,900.0,2026-05-15 14:35:00,2026-05-15 15:15:00,892.9,886.2,38.0,40.05,700,TIME,1434.999999999998,88.16794009,1346.832059909998,9
