symbol,side,opt_type,expiry,strike,entry_ts,exit_ts,spot_entry,spot_exit,premium_entry,premium_exit,qty,exit_reason,gross_pnl,cost,net_pnl,bars_held
HINDALCO,long,CE,2026-07-28,1000.0,2026-06-17 10:40:00,2026-06-17 10:40:00,1003.2,999.1872000000001,43.0,42.35,700,SL,-454.999999999999,91.39745883000002,-546.397458829999,1
HINDALCO,long,CE,2026-07-28,1010.0,2026-06-17 13:45:00,2026-06-17 13:50:00,1008.8,1004.7647999999999,32.85,32.85,700,SL,0.0,81.32614366000001,-81.32614366000001,2
HINDUNILVR,long,CE,2026-06-30,2400.0,2026-04-30 10:35:00,2026-04-30 10:35:00,2351.8,2342.3928,67.0,84.95,300,SL,5385.000000000001,82.62765739,5302.3723426100005,1
INDUSINDBK,short,PE,2026-06-30,900.0,2026-05-07 13:20:00,2026-05-07 14:05:00,943.6,947.3744,22.0,22.0,700,SL,0.0,70.0546472,-70.0546472,10
INDUSINDBK,short,PE,2026-06-30,900.0,2026-05-19 11:55:00,2026-05-19 12:10:00,894.05,897.6261999999999,35.5,35.5,700,SL,0.0,84.0790898,-84.0790898,4
INFY,long,CE,2026-06-30,1275.0,2026-04-22 14:00:00,2026-04-22 15:15:00,1268.4,1268.2,50.0,55.0,400,TIME,2000.0,78.960428,1921.039572,16
INFY,short,PE,2026-06-30,1175.0,2026-04-24 14:00:00,2026-04-24 14:25:00,1153.2,1157.8128000000002,91.75,89.95,400,SL,-719.9999999999989,100.91683112000001,-820.9168311199988,6
INFY,short,PE,2026-06-30,1175.0,2026-05-04 10:15:00,2026-05-04 13:20:00,1178.2,1168.7744,56.75,65.4,400,TGT,3460.0000000000023,84.48513124,3375.514868760002,38
KOTAKBANK,long,CE,2026-06-30,370.0,2026-05-06 14:25:00,2026-05-06 14:45:00,371.5,374.472,15.55,18.5,2000,TGT,5899.999999999998,99.4877654,5800.512234599998,5
KOTAKBANK,short,PE,2026-06-30,380.0,2026-05-19 14:35:00,2026-05-19 15:15:00,382.5,382.3,10.15,11.05,2000,TIME,1800.0000000000007,79.1977416,1720.8022584000007,9
NESTLEIND,long,CE,2026-06-30,1500.0,2026-05-08 10:00:00,2026-05-08 10:45:00,1482.7,1494.5616,42.45,46.85,500,TGT,2199.999999999999,80.9863181,2119.013681899999,10
NESTLEIND,short,PE,2026-06-30,1380.0,2026-06-12 14:20:00,2026-06-12 14:20:00,1384.0,1372.9279999999999,23.65,21.0,500,TGT,-1324.9999999999993,63.371721550000004,-1388.3717215499994,1
NTPC,long,CE,2026-06-30,400.0,2026-05-14 12:00:00,2026-05-14 15:15:00,396.0,396.15,12.2,12.6,1500,TIME,600.0000000000006,74.9821648,525.0178352000006,40
NTPC,long,CE,2026-06-30,390.0,2026-05-22 11:20:00,2026-05-22 11:55:00,390.95,389.3862,13.45,12.4,1500,SL,-1574.9999999999984,75.50380584999999,-1650.5038058499983,8
NTPC,long,CE,2026-06-30,390.0,2026-05-25 10:05:00,2026-05-25 11:05:00,390.2,388.63919999999996,11.1,9.95,1500,SL,-1725.0000000000005,70.11653605,-1795.1165360500004,13
ONGC,short,PE,2026-06-30,245.0,2026-06-12 10:55:00,2026-06-12 11:50:00,244.85,245.8294,5.0,4.3,2250,SL,-1575.0000000000005,62.258498949999996,-1637.2584989500006,12
PNB,short,PE,2026-06-30,107.0,2026-05-05 13:05:00,2026-05-05 13:05:00,105.95,106.3738,6.8,6.57,8000,SL,-1839.9999999999964,126.02055664,-1966.0205566399964,1
PNB,long,CE,2026-06-30,108.0,2026-05-06 14:25:00,2026-05-06 15:10:00,109.79,110.06,5.4,5.4,8000,OI_FLIP,0.0,111.3117376,-111.3117376,10
RELIANCE,long,CE,2026-06-30,1340.0,2026-05-20 11:40:00,2026-05-20 12:40:00,1343.1,1353.8447999999999,51.9,60.55,500,TGT,4324.999999999999,90.20754914999999,4234.792450849999,13
SBIN,short,PE,2026-06-30,1050.0,2026-05-08 14:00:00,2026-05-08 14:00:00,1053.0,1044.576,47.0,55.0,750,TGT,6000.0,105.750601,5894.249399,1
TATASTEEL,short,PE,2026-06-30,220.0,2026-05-15 13:40:00,2026-05-15 15:15:00,217.67,216.6,11.0,11.44,2750,TIME,1209.9999999999986,93.35089314000001,1116.6491068599987,20
TATASTEEL,long,CE,2026-06-30,217.5,2026-05-27 10:30:00,2026-05-27 10:45:00,218.65,217.77540000000002,6.13,5.6,2750,SL,-1457.5000000000007,70.70255550499999,-1528.2025555050006,4
TCS,short,PE,2026-06-30,2400.0,2026-04-22 11:45:00,2026-04-22 12:10:00,2536.6,2516.3071999999997,44.05,51.25,175,TGT,1260.0000000000005,59.950122035,1200.0498779650004,6
TECHM,short,PE,2026-06-30,1420.0,2026-05-21 10:40:00,2026-05-21 10:50:00,1426.0,1431.704,54.4,54.35,600,SL,-29.999999999998295,95.60879350000002,-125.60879349999831,3
TECHM,long,CE,2026-06-30,1440.0,2026-06-15 11:00:00,2026-06-15 11:45:00,1440.7,1434.9372,38.0,37.3,600,SL,-420.0000000000017,80.60014612,-500.6001461200017,10
TITAN,long,CE,2026-06-30,4200.0,2026-06-04 13:20:00,2026-06-04 13:50:00,4213.4,4196.546399999999,125.35,108.2,175,SL,-3001.2499999999986,76.63498524749998,-3077.8849852474987,7
TITAN,long,CE,2026-07-28,4400.0,2026-06-17 10:05:00,2026-06-17 10:25:00,4377.5,4359.99,124.9,117.25,175,SL,-1338.750000000001,78.2463401675,-1416.9963401675009,5
TRENT,long,CE,2026-06-30,2833.35,2026-05-22 10:15:00,2026-05-22 13:05:00,2829.65,2852.2872,152.0,170.3,150,TGT,2745.000000000002,83.89027123,2661.1097287700018,35
TRENT,long,CE,2026-07-28,3200.0,2026-06-24 10:35:00,2026-06-24 10:40:00,3206.0,3193.176,133.25,130.75,225,SL,-562.5,91.10947585,-653.60947585,2
